Serial Num,Market,Vessel,Year,Processor,Reported Lbs,Converted Lbs,Price,Gear,Use,Origin,,Condition,Sub Market,Port,Unit,Month,Day,CFL Id
Z551208,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,9,12,L15142
Z551205,752,21569,2011,10873,180,180,1.5,18,3,719,,,,745,LBS,9,5,L15142
Z551204,752,21569,2011,10873,240,240,1.5,18,3,719,,,,745,LBS,9,1,L15142
Z551203,752,21569,2011,10873,160,160,1.5,18,3,720,,,,745,LBS,8,29,L15142
Z551202,752,21569,2011,10873,220,220,1.5,18,3,720,,,,745,LBS,8,25,L15142
Z557215,752,21569,2011,7759,273,273,1.2,18,3,720,,,,745,LBS,11,21,L15142
Z557212,752,21569,2011,7759,517,517,1.2,18,3,720,,,,745,LBS,11,19,L15142
Z557251,752,21569,2011,7759,270,270,0.9,18,3,720,,,,745,LBS,11,24,L15142
Z557221,752,21569,2011,7759,490,490,1,18,3,720,,,,745,LBS,11,23,L15142
Z557217,752,21569,2011,7759,683,683,1.2,18,3,720,,,,745,LBS,11,22,L15142
Z557211,752,21569,2011,7759,685,685,1.2,18,3,720,,,,745,LBS,11,18,L15142
Z557201,752,21569,2011,7759,232,232,1,18,3,720,,,,745,LBS,11,17,L15142
Z557024,752,21569,2011,7759,392,392,1.1,18,3,720,,,,745,LBS,11,16,L15142
Z557021,752,21569,2011,7759,752,752,1,18,3,720,,,,745,LBS,11,15,L15142
Z556808,752,21569,2011,7759,114,114,1,18,3,720,,,,745,LBS,9,19,L15142
Z526108,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,27,L15142
Z526107,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,22,L15142
Z526105,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,19,L15142
Z526103,752,21569,2011,11452,42,42,1.5,18,3,720,,,,745,LBS,12,15,L15142
Z526102,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,11,L15142
Z557282,752,21569,2011,7759,443,443,1,18,3,720,,,,745,LBS,12,17,L15142
Z557279,752,21569,2011,7759,426,426,1,18,3,720,,,,745,LBS,12,16,L15142
Z557276,752,21569,2011,7759,194,194,1,18,3,720,,,,745,LBS,12,15,L15142
Z557274,752,21569,2011,7759,466,466,0.9,18,3,720,,,,745,LBS,12,3,L15142
Z557272,752,21569,2011,7759,486,486,0.9,18,3,720,,,,745,LBS,12,2,L15142
Z526110,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,30,L15142
Z552243,752,21569,2011,7759,173,173,1.4,18,3,720,,,,745,LBS,8,1,L15142
Z556863,752,21569,2011,7759,243,243,1.2,18,3,720,,,,745,LBS,9,29,L15142
Z556859,752,21569,2011,7759,299,299,1.2,18,3,719,,,,745,LBS,9,28,L15142
Z556857,752,21569,2011,7759,289,289,1.3,18,3,719,,,,745,LBS,9,27,L15142
Z556854,752,21569,2011,7759,99,99,1.3,18,3,719,,,,745,LBS,9,26,L15142
Z556822,752,21569,2011,7759,73,73,1,18,3,719,,,,745,LBS,9,22,L15142
Z556817,752,21569,2011,7759,162,162,1,18,3,719,,,,745,LBS,9,21,L15142
Z548425,752,21569,2011,84163,20,20,0,18,5,720,,,,745,LBS,8,15,L15142
Z549923,752,21569,2011,7759,199,199,1,18,3,720,,,,745,LBS,7,7,L15142
Z549906,752,21569,2011,7759,184,184,1.1,18,3,720,,,,745,LBS,7,4,L15142
Z548424,752,21569,2011,84163,20,20,0,18,5,719,,,,745,LBS,7,7,L15142
Z544899,752,21569,2011,11452,60,60,1.5,18,3,719,,,,745,LBS,7,7,L15142
Z544859,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,7,28,L15142
Z544857,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,7,25,L15142
Z544856,752,21569,2011,11452,32,32,1.5,18,3,720,,,,745,LBS,7,21,L15142
Z544854,752,21569,2011,11452,60,60,1.5,18,3,720,,,,745,LBS,7,18,L15142
Z544852,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,7,14,L15142
Z544851,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,7,12,L15142
Z556972,752,21569,2011,7759,159,159,1.2,18,3,720,,,,745,LBS,10,27,L15142
Z551225,752,21569,2011,10873,198,198,1.5,18,3,720,,,,745,LBS,10,31,L15142
Z551223,752,21569,2011,10873,220,220,1.5,18,3,720,,,,745,LBS,10,27,L15142
Z551222,752,21569,2011,10873,182,182,1.5,18,3,720,,,,745,LBS,10,24,L15142
Z551220,752,21569,2011,10873,190,190,1.5,18,3,720,,,,745,LBS,10,17,L15142
Z551218,752,21569,2011,10873,206,206,1.5,18,3,720,,,,745,LBS,10,13,L15142
Z551217,752,21569,2011,10873,210,210,1.5,18,3,719,,,,745,LBS,10,10,L15142
Z551214,752,21569,2011,10873,180,180,1.5,18,3,720,,,,745,LBS,9,29,L15142
Z551213,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,9,26,L15142
Z551212,752,21569,2011,10873,212,212,1.5,18,3,719,,,,745,LBS,9,22,L15142
Z551181,752,21569,2011,10873,150,150,1.5,18,3,720,,,,745,LBS,11,28,L15142
Z551180,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,11,25,L15142
Z551177,752,21569,2011,10873,202,202,1.5,18,3,720,,,,745,LBS,11,17,L15142
Z548380,752,21569,2011,84163,50,50,1.5,18,3,720,,,,745,LBS,11,29,L15142
Z554896,752,21569,2011,7759,350,350,1.1,18,3,720,,,,745,LBS,9,6,L15142
Z554875,752,21569,2011,7759,200,200,1,18,3,720,,,,745,LBS,9,15,L15142
Z554872,752,21569,2011,7759,123,123,1,18,3,720,,,,745,LBS,9,14,L15142
Z554867,752,21569,2011,7759,200,200,1,18,3,720,,,,745,LBS,9,13,L15142
Z554863,752,21569,2011,7759,228,228,1.3,18,3,720,,,,745,LBS,9,12,L15142
Z554855,752,21569,2011,7759,214,214,1,18,3,720,,,,745,LBS,9,8,L15142
O399338,752,21569,2011,10361,30,30,1.5,18,3,720,6,,,745,LBS,10,25,L15142
Z544861,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,8,4,L15142
Z544860,752,21569,2011,11452,60,60,1.5,18,3,720,,,,745,LBS,8,1,L15142
Z559720,752,21569,2011,7759,301,301,0.8,18,3,720,,,,745,LBS,12,30,L15142
Z559715,752,21569,2011,7759,108,108,1.2,18,3,720,,,,745,LBS,12,29,L15142
Z559707,752,21569,2011,7759,122,122,1.3,18,3,720,,,,745,LBS,12,27,L15142
Z559705,752,21569,2011,7759,239,239,1.3,18,3,720,,,,745,LBS,12,26,L15142
Z559704,752,21569,2011,7759,535,535,1,18,3,720,,,,745,LBS,12,24,L15142
Z559701,752,21569,2011,7759,297,297,1,18,3,720,,,,745,LBS,12,23,L15142
Z559673,752,21569,2011,7759,417,417,1,18,3,720,,,,745,LBS,12,14,L15142
Z559667,752,21569,2011,7759,124,124,1,18,3,720,,,,745,LBS,12,11,L15142
Z559665,752,21569,2011,7759,482,482,1,18,3,720,,,,745,LBS,12,10,L15142
Z559662,752,21569,2011,7759,578,578,1,18,3,720,,,,745,LBS,12,9,L15142
Z559658,752,21569,2011,7759,148,148,1,18,3,720,,,,745,LBS,12,8,L15142
Z559656,752,21569,2011,7759,367,367,1,18,3,720,,,,745,LBS,12,7,L15142
Z554818,752,21569,2011,7759,205,205,1.3,18,3,720,,,,745,LBS,8,15,L15142
Z552271,752,21569,2011,7759,198,198,1.2,18,3,720,,,,745,LBS,8,8,L15142
Z552262,752,21569,2011,7759,187,187,1.32,18,3,720,,,,745,LBS,8,4,L15142
Z556967,752,21569,2011,7759,597,597,1.1,18,3,720,,,,745,LBS,10,26,L15142
Z556961,752,21569,2011,7759,549,549,1.1,18,3,720,,,,745,LBS,10,25,L15142
Z556951,752,21569,2011,7759,200,200,1,18,3,720,,,,745,LBS,10,20,L15142
Z556894,752,21569,2011,7759,639,639,1.2,18,3,720,,,,745,LBS,10,19,L15142
Z556891,752,21569,2011,7759,500,500,1.2,18,3,720,,,,745,LBS,10,18,L15142
Z556884,752,21569,2011,7759,197,197,1,18,3,719,,,,745,LBS,10,13,L15142
Z556882,752,21569,2011,7759,409,409,1.3,18,3,720,,,,745,LBS,10,12,L15142
Z556879,752,21569,2011,7759,469,469,1.3,18,3,719,,,,745,LBS,10,11,L15142
Z556877,752,21569,2011,7759,104,104,1.3,18,3,719,,,,745,LBS,10,10,L15142
Z556871,752,21569,2011,7759,470,470,1.3,18,3,719,,,,745,LBS,10,4,L15142
Z556869,752,21569,2011,7759,154,154,1.2,18,3,719,,,,745,LBS,10,3,L15142
Z544846,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,11,28,L15142
Z544843,752,21569,2011,11452,30,30,1.5,18,3,720,,,,745,LBS,11,23,L15142
Z544842,752,21569,2011,11452,54,54,1.5,18,3,720,,,,745,LBS,11,21,L15142
Z544828,752,21569,2011,11452,32,32,1.5,18,3,720,,,,745,LBS,10,13,L15142
Z544827,752,21569,2011,11452,40,40,1.5,18,3,719,,,,745,LBS,10,10,L15142
Z544826,752,21569,2011,11452,60,60,1.5,18,3,719,,,,745,LBS,10,3,L15142
Z544850,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,12,8,L15142
Z544849,752,21569,2011,11452,46,46,1.5,18,3,720,,,,745,LBS,12,5,L15142
Z559651,752,21569,2011,7759,207,207,1,18,3,720,,,,745,LBS,12,5,L15142
Z557290,752,21569,2011,7759,335,335,1,18,3,720,,,,745,LBS,12,19,L15142
Z557285,752,21569,2011,7759,254,254,1,18,3,720,,,,745,LBS,12,18,L15142
Z554355,752,21569,2011,84227,52,52,4,18,3,720,,,,745,LBS,7,8,L15142
Z548423,752,21569,2011,84163,12,12,0,18,5,720,,,,745,LBS,6,23,L15142
Z544925,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,6,13,L15142
Z544923,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,6,9,L15142
Z544922,752,21569,2011,11452,70,70,1.5,18,3,720,,,,745,LBS,6,6,L15142
Z544897,752,21569,2011,11452,60,60,1.5,18,3,720,,,,745,LBS,6,30,L15142
Z544896,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,6,27,L15142
Z544895,752,21569,2011,11452,70,70,1.5,18,3,720,,,,745,LBS,6,23,L15142
Z544894,752,21569,2011,11452,65,65,1.5,18,3,720,,,,745,LBS,6,20,L15142
Z544893,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,6,16,L15142
Z549905,752,21569,2011,7759,92,92,1.1,18,3,720,,,,745,LBS,6,30,L15142
Z549878,752,21569,2011,7759,192,192,1,18,3,720,,,,745,LBS,6,27,L15142
Z549845,752,21569,2011,7759,205,205,1,18,3,719,,,,745,LBS,6,23,L15142
Z549300,752,21569,2011,7759,116,116,1,18,3,720,,,,745,LBS,6,20,L15142
Z549231,752,21569,2011,7759,244,244,1.1,18,3,720,,,,745,LBS,6,6,L15142
Z549230,752,21569,2011,7759,388,388,1,18,3,720,,,,745,LBS,6,1,L15142
Z549813,752,21569,2011,7759,191,191,1,18,3,720,,,,745,LBS,6,13,L15142
Z549807,752,21569,2011,7759,101,101,1.1,18,3,720,,,,745,LBS,6,9,L15142
Z549273,752,21569,2011,7759,217,217,1.1,18,3,720,,,,745,LBS,5,11,L15142
Z549269,752,21569,2011,7759,111,111,0.8,18,3,720,,,,745,LBS,5,7,L15142
Z549261,752,21569,2011,7759,101,101,0.8,18,3,720,,,,745,LBS,5,5,L15142
Z549229,752,21569,2011,7759,130,130,1,18,3,720,,,,745,LBS,5,31,L15142
Z549227,752,21569,2011,7759,71,71,1,18,3,719,,,,745,LBS,5,25,L15142
Z549224,752,21569,2011,7759,78,78,0.9,18,3,719,,,,745,LBS,5,16,L15142
Z549292,752,21569,2011,7759,83,83,1,18,3,720,,,,745,LBS,6,16,L15142
Z549186,752,21569,2011,7759,145,145,1,18,3,720,,,,745,LBS,5,2,L15142
Z548422,752,21569,2011,84163,10,10,0,18,5,720,,,,745,LBS,6,6,L15142
Z548421,752,21569,2011,84163,20,20,1.5,18,3,720,,,,745,LBS,6,1,L15142
Z545722,752,21569,2011,7759,200,200,0.9,18,3,720,,,,745,LBS,2,10,L15142
Z545707,752,21569,2011,7759,140,140,1,18,3,720,,,,745,LBS,2,7,L15142
Z540799,752,21569,2011,7759,177,177,1,18,3,720,,,,745,LBS,2,6,L15142
Z530586,752,21569,2011,10873,300,300,1.5,18,3,720,,,,745,LBS,3,10,L15142
Z530585,752,21569,2011,10873,150,150,1.5,18,3,720,,,,745,LBS,3,7,L15142
Z530584,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,3,3,L15142
Z530583,752,21569,2011,10873,182,182,1.5,18,3,720,,,,745,LBS,2,28,L15142
Z530582,752,21569,2011,10873,180,180,1.5,18,3,720,,,,745,LBS,2,24,L15142
Z530581,752,21569,2011,10873,202,202,1.5,18,3,720,,,,745,LBS,2,21,L15142
Z544915,752,21569,2011,11452,56,56,1.5,18,3,720,,,,745,LBS,4,18,L15142
Z544914,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,4,14,L15142
Z544909,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,4,4,L15142
Z544880,752,21569,2011,11452,60,60,1.5,18,3,720,,,,745,LBS,5,5,L15142
Z544879,752,21569,2011,11452,52,52,1.5,18,3,720,,,,745,LBS,5,2,L15142
Z544878,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,4,28,L15142
Z547944,752,21569,2011,7759,294,294,0.8,18,3,720,,,,745,LBS,4,18,L15142
Z547940,752,21569,2011,7759,221,221,0.8,18,3,720,,,,745,LBS,4,17,L15142
Z547930,752,21569,2011,7759,123,123,0.8,18,3,720,,,,745,LBS,4,14,L15142
Z547910,752,21569,2011,7759,182,182,0.8,18,3,720,,,,745,LBS,4,21,L15142
Z547886,752,21569,2011,7759,228,228,1,18,3,720,,,,745,LBS,4,4,L15142
Z545800,752,21569,2011,7759,299,299,0.9,18,3,720,,,,745,LBS,2,23,L15142
Z545787,752,21569,2011,7759,118,118,0.9,18,3,720,,,,745,LBS,2,21,L15142
Z545735,752,21569,2011,7759,240,240,0.9,18,3,720,,,,745,LBS,2,12,L15142
Z530593,752,21569,2011,10873,160,160,1.5,18,3,720,,,,745,LBS,4,4,L15142
Z530592,752,21569,2011,10873,230,230,1.5,18,3,720,,,,745,LBS,3,31,L15142
Z530588,752,21569,2011,10873,180,180,1.5,18,3,720,,,,745,LBS,3,28,L15142
Z530587,752,21569,2011,10873,220,220,1.5,18,3,720,,,,745,LBS,3,23,L15142
Z547849,752,21569,2011,7759,274,274,0.8,18,3,720,,,,745,LBS,3,6,L15142
Z547836,752,21569,2011,7759,80,80,1,18,3,720,,,,745,LBS,3,3,L15142
Z523595,752,21569,2011,7759,121,121,0.9,18,3,730,,,,745,LBS,3,28,L15142
Z547824,752,21569,2011,7759,391,391,0.7,18,3,720,,,,745,LBS,3,2,L15142
Z544877,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,4,25,L15142
Z544876,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,4,21,L15142
Z548415,752,21569,2011,84163,14,14,0,18,5,720,,,,745,LBS,4,11,L15142
Z548820,752,21569,2011,84163,12,12,0,18,5,720,,,,745,LBS,5,11,L15142
Z531657,752,21569,2011,10873,210,210,1.5,18,3,720,,,,745,LBS,4,28,L15142
Z531653,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,4,25,L15142
Z530598,752,21569,2011,10873,107,107,1.5,18,3,720,,,,745,LBS,4,23,L15142
Z544907,752,21569,2011,11452,32,32,1.5,18,3,720,,,,745,LBS,3,31,L15142
Z526350,752,21569,2011,11452,60,60,1.5,18,3,720,,,,745,LBS,3,10,L15142
Z526349,752,21569,2011,11452,30,30,1.5,18,3,720,,,,745,LBS,3,7,L15142
Z526348,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,3,3,L15142
Z547894,752,21569,2011,7759,292,292,0.8,18,3,720,,,,745,LBS,4,11,L15142
Z547856,752,21569,2011,7759,160,160,0.7,18,3,720,,,,745,LBS,3,10,L15142
Z526347,752,21569,2011,11452,26,26,1.5,18,3,720,,,,745,LBS,2,28,L15142
Z526346,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,2,24,L15142
Z526345,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,2,21,L15142
Z526344,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,2,14,L15142
Z526343,752,21569,2011,11452,56,56,1.5,18,3,720,,,,745,LBS,2,10,L15142
Z537817,752,21569,2011,10971,114,114,1,18,3,720,,,,745,LBS,2,6,L15142
Z537815,752,21569,2011,10971,109,109,1,18,3,720,,,,745,LBS,2,1,L15142
Z530580,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,2,14,L15142
Z530578,752,21569,2011,10873,222,222,1.5,18,3,720,,,,745,LBS,2,10,L15142
Z549184,752,21569,2011,7759,414,414,0.8,18,3,720,,,,745,LBS,4,30,L15142
Z544905,752,21569,2011,11452,35,35,1.5,18,3,720,,,,745,LBS,3,28,L15142
Z544903,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,3,23,L15142
Z544902,752,21569,2011,11452,45,45,1.5,18,3,720,,,,745,LBS,3,19,L15142
Z544901,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,3,14,L15142
Z547870,752,21569,2011,7759,182,182,0.9,18,3,720,,,,745,LBS,3,31,L15142
Z547864,752,21569,2011,7759,134,134,0.8,18,3,720,,,,745,LBS,3,14,L15142
Z548419,752,21569,2011,84163,20,20,1.75,18,3,720,,,,745,LBS,4,30,L15142
Z548418,752,21569,2011,84163,10,10,0,18,5,720,,,,745,LBS,4,30,L15142
Z548416,752,21569,2011,84163,14,14,0,18,5,720,,,,745,LBS,4,18,L15142
Z526342,752,21569,2011,11452,28,28,1.5,18,3,720,,,,745,LBS,2,7,L15142
Z526340,752,21569,2011,11452,40,40,1.5,18,3,720,,,,745,LBS,2,3,L15142
Z526341,752,21569,2011,11452,32,32,1.5,18,3,720,,,,745,LBS,2,1,L15142
Z548414,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,3,31,L15142
Z548413,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,3,23,L15142
Z548412,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,3,28,L15142
Z548333,752,21569,2011,84162,70,70,3.3,18,3,720,,,,745,LBS,3,24,L15142
Z548332,752,21569,2011,84162,30,30,1.5,18,3,720,,,,745,LBS,3,23,L15142
Z547815,752,21569,2011,7759,290,290,0.7,18,3,720,,,,745,LBS,2,28,L15142
Z547807,752,21569,2011,7759,302,302,0.7,18,3,720,,,,745,LBS,2,24,L15142
Z548407,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,2,24,L15142
Z548411,752,21569,2011,84163,12,12,0,18,5,720,,,,745,LBS,3,14,L15142
Z548410,752,21569,2011,84163,20,20,1.75,18,3,720,,,,745,LBS,3,10,L15142
Z548409,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,3,10,L15142
Z548408,752,21569,2011,84163,13,13,0,18,5,720,,,,745,LBS,3,3,L15142
Z540796,752,21569,2011,7759,411,411,0.8,18,3,720,,,,745,LBS,2,4,L15142
Z540781,752,21569,2011,7759,34,34,0.9,18,3,720,,,,745,LBS,1,27,L15142
Z540774,752,21569,2011,7759,10,10,0,18,5,720,,,,745,LBS,1,11,L15142
Z540774,752,21569,2011,7759,511,511,1,18,3,720,,,,745,LBS,1,11,L15142
Z540768,752,21569,2011,7759,254,254,0.9,18,3,720,,,,745,LBS,1,10,L15142
Z540761,752,21569,2011,7759,251,251,0.9,18,3,720,,,,745,LBS,1,7,L15142
Z544921,752,21569,2011,11452,64,64,1.5,18,3,720,,,,745,LBS,5,25,L15142
Z544890,752,21569,2011,11452,70,70,1.5,18,3,720,,,,745,LBS,5,31,L15142
Z544888,752,21569,2011,11452,70,70,1.5,18,3,720,,,,745,LBS,5,21,L15142
Z544885,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,5,13,L15142
Z544883,752,21569,2011,11452,50,50,1.5,18,3,720,,,,745,LBS,5,11,L15142
Z540753,752,21569,2011,7759,659,659,1,18,3,720,,,,745,LBS,1,6,L15142
Z540748,752,21569,2011,7759,36,36,1,18,3,719,,,,745,LBS,1,24,L15142
Z540732,752,21569,2011,7759,13,13,0,18,5,720,,,,745,LBS,1,17,L15142
Z540732,752,21569,2011,7759,417,417,0.9,18,3,720,,,,745,LBS,1,17,L15142
Z540725,752,21569,2011,7759,334,334,1,18,3,720,,,,745,LBS,1,14,L15142
Z531596,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,1,11,L15142
Z531595,752,21569,2011,10873,200,200,1.5,18,3,720,,,,745,LBS,1,8,L15142
Z548406,752,21569,2011,84163,30,30,0,18,5,720,,,,745,LBS,2,14,L15142
Z548405,752,21569,2011,84163,12,12,0,18,5,720,,,,745,LBS,2,10,L15142
Z548404,752,21569,2011,84163,10,10,0,18,5,720,,,,745,LBS,2,7,L15142
Z548403,752,21569,2011,84163,12,12,0,18,5,720,,,,745,LBS,2,4,L15142
Z548402,752,21569,2011,84163,14,14,1.5,18,3,720,,,,745,LBS,2,4,L15142
Z548401,752,21569,2011,84163,50,50,1.75,18,3,720,,,,745,LBS,2,3,L15142
Z526339,752,21569,2011,11452,30,30,1.5,18,3,720,,,,745,LBS,1,27,L15142
Z526335,752,21569,2011,11452,28,28,1.5,18,3,720,,,,745,LBS,1,20,L15142
Z548326,752,21569,2011,84162,37,37,1.5,18,3,720,,,,745,LBS,1,14,L15142
Z548331,752,21569,2011,84162,30,30,1.5,18,3,720,,,,745,LBS,2,1,L15142
Z548328,752,21569,2011,84162,20,20,1.5,18,3,719,,,,745,LBS,1,24,L15142
Z526333,752,21569,2011,11452,36,36,1.5,18,3,720,,,,745,LBS,1,17,L15142
Z526331,752,21569,2011,11452,30,30,1.5,18,3,720,,,,745,LBS,1,13,L15142
Z526330,752,21569,2011,11452,32,32,1.5,18,3,720,,,,745,LBS,1,10,L15142
Z526328,752,21569,2011,11452,62,62,1.5,18,3,720,,,,745,LBS,1,6,L15142
Z526337,752,21569,2011,11452,27,27,1.5,18,3,719,,,,745,LBS,1,24,L15142
Z540713,752,21569,2011,7759,231,231,0.7,18,3,720,,,,745,LBS,1,13,L15142
Z540706,752,21569,2011,7759,451,451,1,18,3,720,,,,745,LBS,1,12,L15142
Z540696,752,21569,2011,7759,348,348,1,18,3,719,,,,745,LBS,1,3,L15142
Z540690,752,21569,2011,7759,30,30,0,18,5,720,,,,745,LBS,1,1,L15142
Z540690,752,21569,2011,7759,301,301,1,18,3,720,,,,745,LBS,1,1,L15142
Z530577,752,21569,2011,10873,204,204,1.5,18,3,720,,,,745,LBS,2,3,L15142
Z530576,752,21569,2011,10873,250,250,1.5,18,3,720,,,,745,LBS,1,27,L15142
Z556654,752,43260,2011,6479,2509,2509,0.7,18,3,712,,,,608,LBS,11,9,L34222
Z556651,752,43260,2011,6479,1527,1527,0.8,18,3,712,,,,608,LBS,11,8,L34222
Z552797,752,43260,2011,6479,1188,1188,0.7,18,3,765,,,,608,LBS,11,14,L34222
Z552794,752,43260,2011,6479,1999,1999,0.85,18,3,712,,,,608,LBS,11,10,L34222
Z545104,752,43260,2011,6479,2153,2153,0.8,18,3,712,,,,608,LBS,8,9,L34222
Z545101,752,43260,2011,6479,2000,2000,0.7,18,3,712,,,,608,LBS,8,8,L34222
Z552707,752,43260,2011,6479,1183,1183,0.8,18,3,708,,,,608,LBS,10,20,L34222
Z552694,752,43260,2011,6479,1654,1654,0.9,18,3,712,,,,608,LBS,10,13,L34222
Z552621,752,43260,2011,6479,2044,2044,0.9,18,3,712,,,,608,LBS,10,10,L34222
Z557676,752,43260,2011,6479,1564,1564,0.8,18,3,712,,,,608,LBS,12,20,L34222
Z556571,752,43260,2011,6479,1740,1740,0.8,18,3,712,,,,608,LBS,12,19,L34222
Z556568,752,43260,2011,6479,1494,1494,0.8,18,3,712,,,,608,LBS,12,18,L34222
Z556745,752,43260,2011,6479,2000,2000,0.8,18,3,712,,,,608,LBS,12,13,L34222
Z556735,752,43260,2011,6479,1545,1545,0.9,18,3,690,,,,611,LBS,12,6,L34222
Z556685,752,43260,2011,6479,1926,1926,0.8,18,3,712,,,,608,LBS,11,22,L34222
Z556679,752,43260,2011,6479,2791,2791,0.8,18,3,712,,,,608,LBS,11,21,L34222
Z552592,752,43260,2011,6479,2108,2108,0.9,18,3,712,,,,608,LBS,9,14,L34222
Z552586,752,43260,2011,6479,1774,1774,0.8,18,3,712,,,,608,LBS,9,8,L34222
Z552821,752,43260,2011,6479,1807,1807,0.8,18,3,712,,,,608,LBS,8,31,L34222
Z552638,752,43260,2011,6479,2525,2525,0.75,18,3,712,,,,608,LBS,9,22,L34222
Z548538,752,43260,2011,6479,1897,1897,0.75,18,3,712,,,,608,LBS,8,17,L34222
Z545219,752,43260,2011,6479,1368,1368,0.75,18,3,712,,,,608,LBS,8,1,L34222
Z552697,752,43260,2011,6479,2712,2712,0.85,18,3,712,,,,608,LBS,10,17,L34222
Z552650,752,43260,2011,6479,2265,2265,0.95,18,3,712,,,,608,LBS,10,18,L34222
Z552576,752,43260,2011,6479,1190,1190,0.8,18,3,712,,,,608,LBS,9,1,L34222
Z552629,752,43260,2011,6479,1820,1820,0.9,18,3,712,,,,608,LBS,9,20,L34222
Z556691,752,43260,2011,6479,1960,1960,0.8,18,3,712,,,,608,LBS,11,28,L34222
Z556688,752,43260,2011,6479,1645,1645,0.8,18,3,712,,,,611,LBS,11,27,L34222
Z556561,752,43260,2011,6479,2314,2314,0.8,18,3,712,,,,608,LBS,12,14,L34222
Z556554,752,43260,2011,6479,1955,1955,0.8,18,3,712,,,,611,LBS,12,12,L34222
Z556551,752,43260,2011,6479,2550,2550,0.8,18,3,690,,,,608,LBS,12,8,L34222
Z547326,752,43260,2011,6479,378,378,0.7,18,3,681,,,,608,LBS,4,18,L34222
Z539397,752,43260,2011,6479,870,870,0.7,18,3,711,,,,608,LBS,1,21,L34222
Z545318,752,43260,2011,6479,1350,1350,0.8,18,3,708,,,,608,LBS,4,12,L34222
Z546779,752,43260,2011,6479,1515,1515,0.6,18,3,708,,,,608,LBS,1,27,L34222
Z546656,752,43260,2011,6479,2848,2848,0.7,18,3,708,,,,608,LBS,3,10,L34222
Z546643,752,43260,2011,6479,2727,2727,0.6,18,3,712,,,,608,LBS,3,1,L34222
Z545304,752,43260,2011,6479,700,700,0.8,18,3,709,,,,608,LBS,4,1,L34222
Z546638,752,43260,2011,6479,1330,1330,0.6,18,3,708,,,,608,LBS,2,21,L34222
Z539351,752,43260,2011,6479,1370,1370,0.6,18,3,708,,,,608,LBS,1,25,L34222
Z539443,752,43260,2011,6479,1989,1989,0.4,18,3,690,,,,611,LBS,1,11,L34222
Z539440,752,43260,2011,6479,1692,1692,0.4,18,3,690,,,,611,LBS,1,10,L34222
Z539430,752,43260,2011,6479,1997,1997,0.7,18,3,690,,,,608,LBS,1,6,L34222
Z539380,752,43260,2011,6479,3043,3043,0.7,18,3,690,,,,608,LBS,1,13,L34222
Z539458,752,43260,2011,6479,1836,1836,0.8,18,3,690,,,,611,LBS,1,4,L34222
Z555692,752,33795,2011,41357,1380,1380,1,18,3,262,,,,223,LBS,12,16,L03012
